Unnamed: 0,NAME,PAGE,IMG_URL,LOGP,PKA,MW,FORM,SOL,DESC
8119,Nifuroxazide,https://www.drugbank.ca/drugs/DB13855,https://www.drugbank.ca/structures/DB13855/thumb.svg,0.067593247,0.93832505,275.22,C12H9N3O5,117.97,N/A
8120,Fluclorolone,https://www.drugbank.ca/drugs/DB13856,https://www.drugbank.ca/structures/DB13856/thumb.svg,0.25870851,0.90592897,447.32001,C21H25Cl2FO5,94.830002,N/A
8121,Demegestone,https://www.drugbank.ca/drugs/DB13857,https://www.drugbank.ca/structures/DB13857/thumb.svg,0.19445325,0.92412996,312.4458,C21H28O2,34.139999,N/A
8122,Dimazole,https://www.drugbank.ca/drugs/DB13858,https://www.drugbank.ca/structures/DB13858/thumb.svg,0.075326078,0.94213641,293.42999,C15H23N3OS,28.6,N/A
8123,Fosfructose,https://www.drugbank.ca/drugs/DB13863,https://www.drugbank.ca/structures/DB13863/thumb.svg,0.1470253,0.9288035,340.11569,C6H14O12P2,211.28,N/A
8124,Dehydroemetine,https://www.drugbank.ca/drugs/DB13865,https://www.drugbank.ca/structures/DB13865/thumb.svg,0.26795205,0.84890646,478.633,C29H38N2O4,52.189999,N/A
8125,Etynodiol,https://www.drugbank.ca/drugs/DB13866,https://www.drugbank.ca/structures/DB13866/thumb.svg,0.19385409,0.9395619,300.44199,C20H28O2,40.459999,N/A
8126,Fluticasone,https://www.drugbank.ca/drugs/DB13867,https://www.drugbank.ca/structures/DB13867/thumb.svg,0.23794068,0.88135129,444.51001,C22H27F3O4S,74.599998,N/A
8127,Adefovir,https://www.drugbank.ca/drugs/DB13868,https://www.drugbank.ca/structures/DB13868/thumb.svg,0.31350216,0.84517759,273.1857,C8H12N5O4P,136.38,N/A
8128,Albendazole oxide,https://www.drugbank.ca/drugs/DB13871,https://www.drugbank.ca/structures/DB13871/thumb.svg,0.093933523,0.98820198,281.33099,C12H15N3O3S,84.080002,N/A
8129,Lormetazepam,https://www.drugbank.ca/drugs/DB13872,https://www.drugbank.ca/structures/DB13872/thumb.svg,0.63557959,0.65452057,335.185,C16H12Cl2N2O2,52.900002,N/A
8130,Fenofibric acid,https://www.drugbank.ca/drugs/DB13873,https://www.drugbank.ca/structures/DB13873/thumb.svg,0.12877302,0.93574816,318.75,C17H15ClO4,63.599998,N/A
8131,Enasidenib,https://www.drugbank.ca/drugs/DB13874,https://www.drugbank.ca/structures/DB13874/thumb.svg,0.30759948,0.74166602,473.383,C19H17F6N7O,108.74,N/A
8132,Brofaromine,https://www.drugbank.ca/drugs/DB13876,https://www.drugbank.ca/structures/DB13876/thumb.svg,0.2838577,0.77027017,310.19101,C14H16BrNO2,34.400002,N/A
8133,Iniparib,https://www.drugbank.ca/drugs/DB13877,https://www.drugbank.ca/structures/DB13877/thumb.svg,0.20676771,0.79323536,292.03201,C7H5IN2O3,86.230003,N/A
8134,Methyl nicotinate,https://www.drugbank.ca/drugs/DB13882,https://www.drugbank.ca/structures/DB13882/thumb.svg,0.19963197,0.80485493,137.136,C7H7NO2,39.189999,N/A
8135,Amylmetacresol,https://www.drugbank.ca/drugs/DB13908,https://www.drugbank.ca/structures/DB13908/thumb.svg,0.13290127,0.92934585,178.27499,C12H18O,20.23,N/A
8136,Toyocamycin,https://www.drugbank.ca/drugs/DB13916,https://www.drugbank.ca/structures/DB13916/thumb.svg,0.30605498,0.75605834,291.2627,C12H13N5O4,150.44,N/A
8137,Deoxyepinephrine,https://www.drugbank.ca/drugs/DB13917,https://www.drugbank.ca/structures/DB13917/thumb.svg,0.15514401,0.91686237,167.205,C9H13NO2,52.490002,N/A
8138,Diclofop-methyl,https://www.drugbank.ca/drugs/DB13918,https://www.drugbank.ca/structures/DB13918/thumb.svg,0.22711976,0.91220927,341.186,C16H14Cl2O4,44.759998,N/A
8139,Candesartan,https://www.drugbank.ca/drugs/DB13919,https://www.drugbank.ca/structures/DB13919/thumb.svg,0.38361239,0.83686888,440.45401,C24H20N6O3,118.81,N/A
8140,Valopicitabine,https://www.drugbank.ca/drugs/DB13920,https://www.drugbank.ca/structures/DB13920/thumb.svg,0.26424944,0.91606563,356.379,C15H24N4O6,160.7,N/A
8141,2'-C-methylcytidine,https://www.drugbank.ca/drugs/DB13921,https://www.drugbank.ca/structures/DB13921/thumb.svg,0.33033073,0.81469858,257.246,C10H15N3O5,128.61,N/A
8142,anle138b,https://www.drugbank.ca/drugs/DB13927,https://www.drugbank.ca/structures/DB13927/thumb.svg,0.10258716,0.90509075,343.17999,C16H11BrN2O2,47.139999,N/A
8143,Relcovaptan,https://www.drugbank.ca/drugs/DB13929,https://www.drugbank.ca/structures/DB13929/thumb.svg,0.5556553,0.77731377,620.5,C28H27Cl2N3O7S,139.47,N/A
8144,Ulixertinib,https://www.drugbank.ca/drugs/DB13930,https://www.drugbank.ca/structures/DB13930/thumb.svg,0.28457019,0.86505222,433.32999,C21H22Cl2N4O2,90.040001,N/A
8145,Netarsudil,https://www.drugbank.ca/drugs/DB13931,https://www.drugbank.ca/structures/DB13931/thumb.svg,0.34368852,0.74485612,453.54199,C28H27N3O3,94.309998,N/A
8146,Ligandrol,https://www.drugbank.ca/drugs/DB13934,https://www.drugbank.ca/structures/DB13934/thumb.svg,0.31681541,0.8188113,338.25299,C14H12F6N2O,47.259998,N/A
8147,JNJ-28330835,https://www.drugbank.ca/drugs/DB13936,https://www.drugbank.ca/structures/DB13936/thumb.svg,0.15521148,0.93563467,364.25101,C14H10F6N4O,77.279999,N/A
8148,LGD-3303,https://www.drugbank.ca/drugs/DB13937,https://www.drugbank.ca/structures/DB13937/thumb.svg,0.29388881,0.77473325,342.75,C16H14ClF3N2O,34.029999,N/A
8149,S-40503,https://www.drugbank.ca/drugs/DB13938,https://www.drugbank.ca/structures/DB13938/thumb.svg,0.26562729,0.82989466,293.367,C15H23N3O3,81.32,N/A
8150,RAD-140,https://www.drugbank.ca/drugs/DB13939,https://www.drugbank.ca/structures/DB13939/thumb.svg,0.24248436,0.84264582,393.82999,C20H16ClN5O2,118.76,N/A
8151,"2,5-Dimethoxy-4-ethylthioamphetamine",https://www.drugbank.ca/drugs/DB13940,https://www.drugbank.ca/structures/DB13940/thumb.svg,0.32121289,0.8360042,255.38,C13H21NO2S,44.48,N/A
8152,Piperaquine,https://www.drugbank.ca/drugs/DB13941,https://www.drugbank.ca/structures/DB13941/thumb.svg,0.14295186,0.90787601,535.52002,C29H32Cl2N6,38.740002,N/A
8153,Testosterone cypionate,https://www.drugbank.ca/drugs/DB13943,https://www.drugbank.ca/structures/DB13943/thumb.svg,0.13829598,0.9826721,412.61401,C27H40O3,43.369999,N/A
8154,Testosterone enanthate,https://www.drugbank.ca/drugs/DB13944,https://www.drugbank.ca/structures/DB13944/thumb.svg,0.071574658,0.96714908,400.59399,C26H40O3,43.369999,N/A
8155,Testosterone undecanoate,https://www.drugbank.ca/drugs/DB13946,https://www.drugbank.ca/structures/DB13946/thumb.svg,0.40501508,0.68161178,456.711,C30H48O3,43.369999,N/A
8156,Testosterone enantate benzilic acid hydrazone,https://www.drugbank.ca/drugs/DB13947,https://www.drugbank.ca/structures/DB13947/thumb.svg,0.13086936,0.94690835,624.86603,C40H52N2O4,87.989998,N/A
8157,"N-(2-hydroxybenzyl)-2,5-dimethoxy-4-cyanophenylethylamine",https://www.drugbank.ca/drugs/DB13948,https://www.drugbank.ca/structures/DB13948/thumb.svg,0.13063237,0.89789104,312.36899,C18H20N2O3,74.510002,N/A
8158,WIN 55212-2,https://www.drugbank.ca/drugs/DB13950,https://www.drugbank.ca/structures/DB13950/thumb.svg,0.21053021,0.96297115,426.51599,C27H26N2O3,43.700001,N/A
8159,Stanolone acetate,https://www.drugbank.ca/drugs/DB13951,https://www.drugbank.ca/structures/DB13951/thumb.svg,0.13509575,0.93768978,332.48401,C21H32O3,43.369999,N/A
8160,Estradiol acetate,https://www.drugbank.ca/drugs/DB13952,https://www.drugbank.ca/structures/DB13952/thumb.svg,0.13456802,0.94930887,314.41861,C20H26O3,46.529999,N/A
8161,Estradiol benzoate,https://www.drugbank.ca/drugs/DB13953,https://www.drugbank.ca/structures/DB13953/thumb.svg,0.084958047,0.97199166,376.48801,C25H28O3,46.529999,N/A
8162,Estradiol cypionate,https://www.drugbank.ca/drugs/DB13954,https://www.drugbank.ca/structures/DB13954/thumb.svg,0.14994159,0.97600228,396.56219,C26H36O3,46.529999,N/A
8163,Estradiol dienanthate,https://www.drugbank.ca/drugs/DB13955,https://www.drugbank.ca/structures/DB13955/thumb.svg,0.076595463,0.95926899,496.73199,C32H48O4,52.599998,N/A
8164,Estradiol valerate,https://www.drugbank.ca/drugs/DB13956,https://www.drugbank.ca/structures/DB13956/thumb.svg,0.083913162,0.94689125,356.49841,C23H32O3,46.529999,N/A
8165,J147,https://www.drugbank.ca/drugs/DB13957,https://www.drugbank.ca/structures/DB13957/thumb.svg,0.40575665,0.69152462,350.341,C18H17F3N2O2,41.900002,N/A
8166,Trestolone acetate,https://www.drugbank.ca/drugs/DB13958,https://www.drugbank.ca/structures/DB13958/thumb.svg,0.14804505,0.91629797,330.46799,C21H30O3,43.369999,N/A
8167,Bronopol,https://www.drugbank.ca/drugs/DB13960,https://www.drugbank.ca/structures/DB13960/thumb.svg,0.62790549,0.81406212,199.98801,C3H6BrNO4,83.599998,N/A
8168,"1,2-dichlorobenzene",https://www.drugbank.ca/drugs/DB13963,https://www.drugbank.ca/structures/DB13963/thumb.svg,0.43490437,0.56509626,147.002,C6H4Cl2,0,N/A
8169,Isopropyl myristate,https://www.drugbank.ca/drugs/DB13966,https://www.drugbank.ca/structures/DB13966/thumb.svg,0.057267554,0.95952129,270.45071,C17H34O2,26.299999,N/A
8170,Patent Blue,https://www.drugbank.ca/drugs/DB13967,https://www.drugbank.ca/structures/DB13967/thumb.svg,0.57876897,0.63097245,561.69,C27H33N2O7S2,135.22,N/A
8171,Dioctyldimonium,https://www.drugbank.ca/drugs/DB13970,https://www.drugbank.ca/structures/DB13970/thumb.svg,0.43977126,0.61623573,270.52399,C18H40N,0,N/A
8172,Racemethionine,https://www.drugbank.ca/drugs/DB13972,https://www.drugbank.ca/structures/DB13972/thumb.svg,0.23271456,0.92801797,149.211,C5H11NO2S,63.32,N/A
8173,Selisistat,https://www.drugbank.ca/drugs/DB13978,https://www.drugbank.ca/structures/DB13978/thumb.svg,0.18384248,0.88455939,248.71001,C13H13ClN2O,58.880001,N/A
8174,Nomegestrol acetate,https://www.drugbank.ca/drugs/DB13981,https://www.drugbank.ca/structures/DB13981/thumb.svg,0.2084181,0.94878745,370.48901,C23H30O4,60.439999,N/A
8175,"5,7,2â€²-trihydroxy-6,8-dimethoxyflavone",https://www.drugbank.ca/drugs/DB13983,https://www.drugbank.ca/structures/DB13983/thumb.svg,0.24304041,0.85532492,330.29199,C17H14O7,105.45,N/A
8176,Cyclopropane,https://www.drugbank.ca/drugs/DB13984,https://www.drugbank.ca/structures/DB13984/thumb.svg,0.62622011,0.62674814,42.081001,C3H6,0,N/A
8177,SB-269970,https://www.drugbank.ca/drugs/DB13988,https://www.drugbank.ca/structures/DB13988/thumb.svg,0.42270491,0.82898527,352.48999,C18H28N2O3S,60.849998,N/A
8178,Epitizide,https://www.drugbank.ca/drugs/DB13989,https://www.drugbank.ca/structures/DB13989/thumb.svg,0.21481539,0.89224786,425.84,C10H11ClF3N3O4S3,118.36,N/A
8179,Dipropyl-4-hydroxytryptamine,https://www.drugbank.ca/drugs/DB13990,https://www.drugbank.ca/structures/DB13990/thumb.svg,0.26646546,0.80530328,260.38101,C16H24N2O,39.259998,N/A
8180,Pipequaline,https://www.drugbank.ca/drugs/DB13991,https://www.drugbank.ca/structures/DB13991/thumb.svg,0.3011702,0.73895448,316.448,C22H24N2,24.92,N/A
8181,Azintamide,https://www.drugbank.ca/drugs/DB13992,https://www.drugbank.ca/structures/DB13992/thumb.svg,0.13866703,0.89618051,259.75,C10H14ClN3OS,46.09,N/A
8182,MRK-409,https://www.drugbank.ca/drugs/DB13993,https://www.drugbank.ca/structures/DB13993/thumb.svg,0.38049984,0.73740536,397.39001,C19H17F2N7O,83.019997,N/A
8183,AZD-7325,https://www.drugbank.ca/drugs/DB13994,https://www.drugbank.ca/structures/DB13994/thumb.svg,0.32641014,0.87029606,354.38501,C19H19FN4O2,90.129997,N/A
8184,Baloxavir marboxil,https://www.drugbank.ca/drugs/DB13997,https://www.drugbank.ca/structures/DB13997/thumb.svg,0.29700497,0.84933972,571.54999,C27H23F2N3O7S,97.849998,N/A
8185,Tetraglyme,https://www.drugbank.ca/drugs/DB14000,https://www.drugbank.ca/structures/DB14000/thumb.svg,0.027693907,0.98192626,222.28101,C10H22O5,46.150002,N/A
8186,D-alpha-Tocopherol acetate,https://www.drugbank.ca/drugs/DB14002,https://www.drugbank.ca/structures/DB14002/thumb.svg,0.4027327,0.81441766,472.7428,C31H52O3,35.529999,N/A
8187,Hispidulin,https://www.drugbank.ca/drugs/DB14008,https://www.drugbank.ca/structures/DB14008/thumb.svg,0.14198181,0.87624651,300.26291,C16H12O6,96.220001,N/A
8188,"5-methoxy-N,N-dimethyltryptamine",https://www.drugbank.ca/drugs/DB14010,https://www.drugbank.ca/structures/DB14010/thumb.svg,0.32605189,0.73220646,218.2948,C13H18N2O,28.26,N/A
8189,SR-9009,https://www.drugbank.ca/drugs/DB14013,https://www.drugbank.ca/structures/DB14013/thumb.svg,0.61263472,0.83747882,437.94,C20H24ClN3O4S,75.919998,N/A
8190,SR-9011,https://www.drugbank.ca/drugs/DB14014,https://www.drugbank.ca/structures/DB14014/thumb.svg,0.50760007,0.88037795,479.04001,C23H31ClN4O3S,78.720001,N/A
8191,H3B-8800,https://www.drugbank.ca/drugs/DB14017,https://www.drugbank.ca/structures/DB14017/thumb.svg,0.22269017,0.82954085,555.716,C31H45N3O6,112.43,N/A
8192,Bromotheophylline,https://www.drugbank.ca/drugs/DB14018,https://www.drugbank.ca/structures/DB14018/thumb.svg,0.18589897,0.81685102,259.06299,C7H7BrN4O2,69.300003,N/A
8193,Benzoin,https://www.drugbank.ca/drugs/DB14020,https://www.drugbank.ca/structures/DB14020/thumb.svg,0.14753388,0.97777385,212.2439,C14H12O2,37.299999,N/A
8194,Clinafloxacin,https://www.drugbank.ca/drugs/DB14025,https://www.drugbank.ca/structures/DB14025/thumb.svg,0.24352309,0.80406493,365.79001,C17H17ClFN3O3,86.870003,N/A
8195,Thiosalicylic acid,https://www.drugbank.ca/drugs/DB14026,https://www.drugbank.ca/structures/DB14026/thumb.svg,0.47735325,0.64369375,154.186,C7H6O2S,37.299999,N/A
8196,Nordazepam,https://www.drugbank.ca/drugs/DB14028,https://www.drugbank.ca/structures/DB14028/thumb.svg,0.53338516,0.56639028,270.71399,C15H11ClN2O,41.459999,N/A
8197,Furafylline,https://www.drugbank.ca/drugs/DB14029,https://www.drugbank.ca/structures/DB14029/thumb.svg,0.20276409,0.86036408,293.345,C18H16FN3,48.709999,N/A
8198,PZM21,https://www.drugbank.ca/drugs/DB14030,https://www.drugbank.ca/structures/DB14030/thumb.svg,0.52911341,0.69321209,361.5,C19H27N3O2S,64.599998,N/A
8199,Tretamine,https://www.drugbank.ca/drugs/DB14031,https://www.drugbank.ca/structures/DB14031/thumb.svg,0.40956637,0.66597205,204.237,C9H12N6,47.700001,N/A
8200,Acetyl sulfisoxazole,https://www.drugbank.ca/drugs/DB14033,https://www.drugbank.ca/structures/DB14033/thumb.svg,0.38785735,0.86739099,309.34,C13H15N3O4S,106.5,N/A
8201,Darglitazone,https://www.drugbank.ca/drugs/DB14034,https://www.drugbank.ca/structures/DB14034/thumb.svg,0.42668253,0.83235872,420.48001,C23H20N2O4S,89.269997,N/A
8202,Englitazone,https://www.drugbank.ca/drugs/DB14035,https://www.drugbank.ca/structures/DB14035/thumb.svg,0.095441408,0.93338645,353.44,C20H19NO3S,55.400002,N/A
8203,Madecassic acid,https://www.drugbank.ca/drugs/DB14037,https://www.drugbank.ca/structures/DB14037/thumb.svg,0.22884685,0.93507427,504.70801,C30H48O6,118.22,N/A
8204,beta-Sitosterol,https://www.drugbank.ca/drugs/DB14038,https://www.drugbank.ca/structures/DB14038/thumb.svg,0.099198997,0.95902747,414.71799,C29H50O,20.23,N/A
8205,Hopantenic acid,https://www.drugbank.ca/drugs/DB14044,https://www.drugbank.ca/structures/DB14044/thumb.svg,0.31710541,0.85271853,233.26401,C10H19NO5,106.86,N/A
8206,Cholesteryl chloride,https://www.drugbank.ca/drugs/DB14045,https://www.drugbank.ca/structures/DB14045/thumb.svg,0.14850827,0.9829241,405.10999,C27H45Cl,0,N/A
8207,Nitrate,https://www.drugbank.ca/drugs/DB14049,https://www.drugbank.ca/structures/DB14049/thumb.svg,0.49975622,0.50024378,62.004902,NO3,66.199997,N/A
8208,Cannabidivarin,https://www.drugbank.ca/drugs/DB14050,https://www.drugbank.ca/structures/DB14050/thumb.svg,0.2764712,0.86760598,286.41501,C19H26O2,40.459999,N/A
8209,Asiatic acid,https://www.drugbank.ca/drugs/DB14054,https://www.drugbank.ca/structures/DB14054/thumb.svg,0.21104306,0.94273841,488.6991,C30H48O5,97.989998,N/A
8210,(S)-Warfarin,https://www.drugbank.ca/drugs/DB14055,https://www.drugbank.ca/structures/DB14055/thumb.svg,0.48875892,0.81766319,308.32791,C19H16O4,63.599998,N/A
8211,SC-236,https://www.drugbank.ca/drugs/DB14059,https://www.drugbank.ca/structures/DB14059/thumb.svg,0.43051344,0.62951058,401.79001,C16H11ClF3N3O2S,77.980003,N/A
8212,NS-398,https://www.drugbank.ca/drugs/DB14060,https://www.drugbank.ca/structures/DB14060/thumb.svg,0.50291169,0.58559489,314.35699,C13H18N2O5S,98.540001,N/A
8213,Hycanthone,https://www.drugbank.ca/drugs/DB14061,https://www.drugbank.ca/structures/DB14061/thumb.svg,0.25567469,0.77744961,356.48001,C20H24N2O2S,52.57,N/A
8214,Dexverapamil,https://www.drugbank.ca/drugs/DB14063,https://www.drugbank.ca/structures/DB14063/thumb.svg,0.33488363,0.78617293,454.61099,C27H38N2O4,63.950001,N/A
8215,Emopamil,https://www.drugbank.ca/drugs/DB14064,https://www.drugbank.ca/structures/DB14064/thumb.svg,0.35953167,0.79175287,334.49771,C23H30N2,27.030001,N/A
8216,Lomerizine,https://www.drugbank.ca/drugs/DB14065,https://www.drugbank.ca/structures/DB14065/thumb.svg,0.22971119,0.86568594,468.54501,C27H30F2N2O3,34.169998,N/A
8217,Tetrandrine,https://www.drugbank.ca/drugs/DB14066,https://www.drugbank.ca/structures/DB14066/thumb.svg,0.55185473,0.59993488,622.76202,C38H42N2O6,61.860001,N/A
8218,Dofequidar,https://www.drugbank.ca/drugs/DB14067,https://www.drugbank.ca/structures/DB14067/thumb.svg,0.29348645,0.86983889,481.59601,C30H31N3O3,65.900002,N/A
8219,Dexniguldipine,https://www.drugbank.ca/drugs/DB14068,https://www.drugbank.ca/structures/DB14068/thumb.svg,0.2870439,0.93188298,609.72302,C36H39N3O6,111.01,N/A
8220,ONT-093,https://www.drugbank.ca/drugs/DB14069,https://www.drugbank.ca/structures/DB14069/thumb.svg,0.2000175,0.83614951,494.68301,C32H38N4O,61.970001,N/A
8221,Desmethylsertraline,https://www.drugbank.ca/drugs/DB14071,https://www.drugbank.ca/structures/DB14071/thumb.svg,0.29052258,0.97126728,292.20001,C16H15Cl2N,26.02,N/A
8222,Icaridin,https://www.drugbank.ca/drugs/DB14074,https://www.drugbank.ca/structures/DB14074/thumb.svg,0.41485673,0.8002286,229.3159,C12H23NO3,49.77,N/A
8223,Imidurea,https://www.drugbank.ca/drugs/DB14075,https://www.drugbank.ca/structures/DB14075/thumb.svg,0.1507187,0.90228325,388.297,C11H16N8O8,221.53999,N/A
8224,Medronic acid,https://www.drugbank.ca/drugs/DB14078,https://www.drugbank.ca/structures/DB14078/thumb.svg,0.31586912,0.98971909,176.0023,CH6O6P2,115.06,N/A
8225,Hydroxybutyloxide,https://www.drugbank.ca/drugs/DB14079,https://www.drugbank.ca/structures/DB14079/thumb.svg,0.069596067,0.97535133,162.229,C8H18O3,49.689999,N/A
8226,Betiatide,https://www.drugbank.ca/drugs/DB14082,https://www.drugbank.ca/structures/DB14082/thumb.svg,0.46581277,0.6963681,367.38,C15H17N3O6S,141.67,N/A
8227,Bisphenol A diglycidyl ether,https://www.drugbank.ca/drugs/DB14083,https://www.drugbank.ca/structures/DB14083/thumb.svg,0.26257625,0.81539494,340.4129,C21H24O4,43.52,N/A
8228,Butylparaben,https://www.drugbank.ca/drugs/DB14084,https://www.drugbank.ca/structures/DB14084/thumb.svg,0.11763953,0.90259826,194.2271,C11H14O3,46.529999,N/A
8229,Cianidanol,https://www.drugbank.ca/drugs/DB14086,https://www.drugbank.ca/structures/DB14086/thumb.svg,0.19962351,0.89960629,290.2681,C15H14O6,110.38,N/A
8230,Osbond acid,https://www.drugbank.ca/drugs/DB14088,https://www.drugbank.ca/structures/DB14088/thumb.svg,0.73968416,0.86566031,330.50421,C22H34O2,37.299999,N/A
8231,Dimercaptosuccinic acid,https://www.drugbank.ca/drugs/DB14089,https://www.drugbank.ca/structures/DB14089/thumb.svg,0.52386481,0.9076997,182.218,C4H6O4S2,74.599998,N/A
8232,Dimethyl sulfone,https://www.drugbank.ca/drugs/DB14090,https://www.drugbank.ca/structures/DB14090/thumb.svg,0.91565001,0.97955126,94.133003,C2H6O2S,34.139999,N/A
8233,"(1,2,6,7-3H)Testosterone",https://www.drugbank.ca/drugs/DB14093,https://www.drugbank.ca/structures/DB14093/thumb.svg,0.1932455,0.90978855,296.46301,C19H28O2,37.299999,N/A
8234,Tocopherylquinone,https://www.drugbank.ca/drugs/DB14094,https://www.drugbank.ca/structures/DB14094/thumb.svg,0.51364225,0.77563417,446.70551,C29H50O3,54.369999,N/A
8235,13-cis-12-(3'-Carboxyphenyl)retinoic acid,https://www.drugbank.ca/drugs/DB14097,https://www.drugbank.ca/structures/DB14097/thumb.svg,0.3406378,0.78959239,420.54901,C27H32O4,74.599998,N/A
8236,Methionine sulfoximine,https://www.drugbank.ca/drugs/DB14103,https://www.drugbank.ca/structures/DB14103/thumb.svg,0.18280196,0.92903262,180.22,C5H12N2O3S,104.24,N/A
8237,Linoleic acid,https://www.drugbank.ca/drugs/DB14104,https://www.drugbank.ca/structures/DB14104/thumb.svg,0.21644512,0.8334052,280.4455,C18H32O2,37.299999,N/A
8238,7-Aminodesacetoxycephalosporanic acid,https://www.drugbank.ca/drugs/DB14107,https://www.drugbank.ca/structures/DB14107/thumb.svg,0.47713956,0.64490998,214.24001,C8H10N2O3S,83.629997,N/A
8239,"1,2-Hexanediol",https://www.drugbank.ca/drugs/DB14108,https://www.drugbank.ca/structures/DB14108/thumb.svg,0.10132088,0.9408617,118.176,C6H14O2,40.459999,N/A
8240,alpha-Arbutin,https://www.drugbank.ca/drugs/DB14109,https://www.drugbank.ca/structures/DB14109/thumb.svg,0.25778395,0.79813683,272.25299,C12H16O7,119.61,N/A
8241,Butylene glycol,https://www.drugbank.ca/drugs/DB14110,https://www.drugbank.ca/structures/DB14110/thumb.svg,0.20811667,0.85986406,90.121002,C4H10O2,40.459999,N/A
